name	score
peak_01640	0.0
peak_02008	0.0
peak_02799	0.0
peak_02581	0.0
peak_01396	0.0
peak_01646	0.0
peak_02359	0.0
peak_02370	0.0
peak_01803	0.0
peak_01083	0.0
peak_00944	0.0
peak_00985	0.0
peak_02604	0.0
peak_01248	0.0
peak_00747	0.0
peak_00790	0.0
peak_01964	0.0
peak_01161	0.0
peak_01466	0.0
peak_01200	0.0
peak_01361	0.0
peak_02501	0.0
peak_02738	0.0
peak_01699	0.0
peak_01241	0.0
peak_02615	0.0
peak_02739	0.0
peak_01750	0.0
peak_00941	0.0
peak_01395	0.0
peak_01709	0.0
peak_01473	0.0
peak_01090	0.0
peak_02565	0.0
peak_02669	0.0
peak_02435	0.0
peak_01595	0.0
peak_01696	0.0
peak_02721	0.0
peak_00755	0.0
peak_00819	0.0
peak_01334	0.0
peak_02703	0.0
peak_02835	0.0
peak_02889	0.0
peak_01649	0.0
peak_00827	1.0
peak_01689	0.0
peak_01936	0.0
peak_01467	0.0
peak_02066	1.0
peak_00748	0.0
peak_01105	0.0
peak_01910	0.0
peak_01827	0.0
peak_02892	0.0
peak_02438	0.0
peak_02815	0.0
peak_00637	0.0
peak_00956	0.0
peak_02325	0.0
peak_01924	0.0
peak_01715	0.0
peak_02038	0.0
peak_00876	1.0
peak_01494	0.0
peak_02217	0.0
peak_00998	0.0
peak_01739	0.0
peak_01577	0.0
peak_01322	0.0
peak_01639	0.0
peak_01596	0.0
peak_02237	0.0
peak_01608	0.0
peak_02034	0.0
peak_01453	0.0
peak_02797	0.0
peak_01823	1.0
peak_01565	0.0
peak_01616	0.0
peak_02699	0.0
peak_01418	0.0
peak_02671	0.0
peak_02427	0.0
peak_02659	0.0
peak_02832	0.0
peak_02970	0.0
peak_02429	0.0
peak_00973	0.0
peak_01828	0.0
peak_02766	0.0
peak_00648	0.0
peak_01787	0.0
peak_00718	0.0
peak_00669	0.0
peak_02159	0.0
peak_02330	0.0
peak_01687	0.0
peak_00936	0.0
peak_01179	0.0
peak_02684	0.0
peak_00708	0.0
peak_02633	0.0
peak_02045	1.0
peak_01461	0.0
peak_02749	0.0
peak_02973	0.0
peak_02587	0.0
peak_00761	0.0
peak_01601	0.0
peak_02819	0.0
peak_02997	0.0
peak_01508	0.0
peak_02807	0.0
peak_01620	0.0
peak_00846	0.0
peak_02009	0.0
peak_02228	0.0
peak_01886	0.0
peak_01664	0.0
peak_00621	0.0
peak_00922	0.0
peak_01457	0.0
peak_01560	0.0
peak_01043	0.0
peak_02191	0.0
peak_02791	0.0
peak_02210	0.0
peak_00650	0.0
peak_00962	0.0
peak_01950	0.0
peak_02068	0.0
peak_02887	0.0
peak_00811	0.0
peak_02275	0.0
peak_02356	0.0
peak_00783	0.0
peak_02311	0.0
peak_02773	0.0
peak_02382	1.0
peak_00907	0.0
peak_01010	0.0
peak_00741	0.0
peak_02857	0.0
peak_01579	0.0
peak_01903	0.0
peak_02173	0.0
peak_01549	0.0
peak_00874	1.0
peak_02372	0.0
peak_01580	0.0
peak_02772	0.0
peak_01555	0.0
peak_01127	0.0
peak_01150	0.0
peak_01089	0.0
peak_00859	0.0
peak_01222	0.0
peak_00940	0.0
peak_02557	0.0
peak_01762	0.0
peak_01946	0.0
peak_00886	0.0
peak_02579	0.0
peak_02349	0.0
peak_01829	1.0
peak_01257	0.0
peak_01026	0.0
peak_01545	1.0
peak_01590	0.0
peak_02240	1.0
peak_01195	1.0
peak_01743	0.0
peak_01199	0.0
peak_02679	0.0
peak_02719	0.0
peak_02589	0.0
peak_00865	0.0
peak_01773	0.0
peak_02998	0.0
peak_02806	0.0
peak_01570	0.0
peak_01724	0.0
peak_01035	0.0
peak_00633	0.0
peak_00787	0.0
peak_02517	0.0
peak_01271	0.0
peak_01804	0.0
peak_02001	0.0
peak_00785	0.0
peak_00868	1.0
peak_02673	0.0
peak_01642	1.0
peak_01108	0.0
peak_02737	0.0
peak_01261	0.0
peak_01082	0.0
peak_02977	0.0
peak_02521	0.0
peak_00912	0.0
peak_01265	0.0
peak_02653	0.0
peak_02658	0.0
peak_02016	0.0
peak_02660	0.0
peak_01052	0.0
peak_00803	0.0
peak_00970	0.0
peak_00709	0.0
peak_00672	0.0
peak_00980	0.0
peak_01683	0.0
peak_00662	0.0
peak_01231	0.0
peak_02984	0.0
peak_02423	0.0
peak_01997	0.0
peak_02461	0.0
peak_02234	0.0
peak_02352	0.0
peak_02527	0.0
peak_01610	0.0
peak_01499	0.0
peak_02473	0.0
peak_00799	0.0
peak_01602	0.0
peak_01337	0.0
peak_01519	0.0
peak_02466	0.0
peak_01951	1.0
peak_01023	0.0
peak_01151	0.0
peak_00834	0.0
peak_01379	0.0
peak_02175	0.0
peak_02856	0.0
peak_02072	0.0
peak_01061	0.0
peak_01571	0.0
peak_01294	0.0
peak_01875	0.0
peak_01327	0.0
peak_01345	0.0
peak_00863	0.0
peak_00680	0.0
peak_00805	0.0
peak_01172	0.0
peak_02476	0.0
peak_02649	1.0
peak_01140	0.0
peak_01524	0.0
peak_01818	0.0
peak_02866	0.0
peak_02037	0.0
peak_02405	1.0
peak_02927	0.0
peak_02324	1.0
peak_02272	0.0
peak_02353	0.0
peak_01985	0.0
peak_02065	0.0
peak_01986	0.0
peak_01747	0.0
peak_02487	0.0
peak_01296	0.0
peak_00688	0.0
peak_01484	0.0
peak_02488	1.0
peak_02993	0.0
peak_01692	0.0
peak_02118	0.0
peak_02432	0.0
peak_02027	0.0
peak_00856	0.0
peak_02484	1.0
peak_02151	0.0
peak_01901	0.0
peak_01812	0.0
peak_01113	0.0
peak_02919	0.0
peak_02528	0.0
peak_00826	0.0
peak_00855	0.0
peak_02776	0.0
peak_02323	0.0
peak_02345	0.0
peak_01730	0.0
peak_02785	0.0
peak_01904	0.0
peak_02060	0.0
peak_01226	0.0
peak_01738	1.0
peak_02712	0.0
peak_01977	0.0
peak_02764	0.0
peak_02259	0.0
peak_01497	0.0
peak_02966	0.0
peak_02172	0.0
peak_02585	0.0
peak_01822	0.0
peak_01245	0.0
peak_01027	0.0
peak_01506	0.0
peak_00946	0.0
peak_02700	0.0
peak_01255	0.0
peak_02404	0.0
peak_02621	0.0
peak_01816	0.0
peak_00778	0.0
peak_02656	0.0
peak_01295	0.0
peak_02316	0.0
peak_02274	0.0
peak_01447	0.0
peak_01100	0.0
peak_01942	0.0
peak_00696	0.0
peak_02350	0.0
peak_02507	0.0
peak_01701	0.0
peak_02849	0.0
peak_02215	0.0
peak_02641	0.0
peak_02951	0.0
peak_00892	0.0
peak_01116	0.0
peak_02560	0.0
peak_00963	0.0
peak_00659	0.0
peak_02250	0.0
peak_01788	0.0
peak_01697	1.0
peak_02070	0.0
peak_02830	0.0
peak_00996	0.0
peak_00796	0.0
peak_01547	1.0
peak_02119	0.0
peak_01029	0.0
peak_01548	0.0
peak_02426	0.0
peak_01498	0.0
peak_01312	0.0
peak_02302	0.0
peak_01250	0.0
peak_01358	0.0
peak_02895	0.0
peak_02828	0.0
peak_02612	0.0
peak_02524	0.0
peak_02810	0.0
peak_01813	0.0
peak_00694	0.0
peak_01168	0.0
peak_01755	0.0
peak_02947	1.0
peak_01888	0.0
peak_01935	1.0
peak_02724	0.0
peak_02378	0.0
peak_02123	0.0
peak_01342	0.0
peak_00828	0.0
peak_02374	0.0
peak_01299	0.0
peak_00988	0.0
peak_00924	0.0
peak_01702	0.0
peak_02707	0.0
peak_01476	0.0
peak_02197	0.0
peak_01468	0.0
peak_01891	0.0
peak_02208	0.0
peak_01814	1.0
peak_01644	0.0
peak_02620	0.0
peak_01552	0.0
peak_01465	0.0
peak_02616	0.0
peak_00950	0.0
peak_02816	0.0
peak_01641	0.0
peak_02735	0.0
peak_02181	0.0
peak_00670	0.0
peak_02647	1.0
peak_01173	0.0
peak_02124	0.0
peak_02542	0.0
peak_00959	0.0
peak_02974	0.0
peak_01487	0.0
peak_02462	0.0
peak_02617	0.0
peak_01625	0.0
peak_00606	1.0
peak_01770	0.0
peak_02777	0.0
peak_01930	0.0
peak_02743	0.0
peak_00758	0.0
peak_01449	0.0
peak_01394	0.0
peak_01384	0.0
peak_00701	1.0
peak_01458	0.0
peak_01944	0.0
peak_02391	0.0
peak_02146	1.0
peak_02180	0.0
peak_01999	0.0
peak_00752	0.0
peak_01221	0.0
peak_01588	0.0
peak_02106	0.0
peak_00937	0.0
peak_01290	0.0
peak_01283	0.0
peak_02640	0.0
peak_01865	0.0
peak_01772	0.0
peak_01612	0.0
peak_02691	0.0
peak_01318	0.0
peak_02253	0.0
peak_01276	0.0
peak_02226	0.0
peak_01406	0.0
peak_01323	0.0
peak_02667	0.0
peak_02594	0.0
peak_02625	0.0
peak_00644	0.0
peak_02624	0.0
peak_01155	0.0
peak_02619	0.0
peak_01907	0.0
peak_00794	0.0
peak_02347	0.0
peak_02248	0.0
peak_01028	0.0
peak_02860	0.0
peak_00634	0.0
peak_01735	0.0
peak_00848	0.0
peak_02551	0.0
peak_02953	0.0
peak_00676	0.0
peak_02471	0.0
peak_02373	0.0
peak_00668	0.0
peak_02723	1.0
peak_01558	0.0
peak_00906	0.0
peak_02957	0.0
peak_02548	0.0
peak_01126	0.0
peak_02383	0.0
peak_02802	0.0
peak_01725	0.0
peak_01101	0.0
peak_01344	0.0
peak_01502	0.0
peak_01481	0.0
peak_02877	0.0
peak_02459	0.0
peak_00801	0.0
peak_02618	0.0
peak_02865	0.0
peak_01175	0.0
peak_02824	0.0
peak_01576	0.0
peak_02944	0.0
peak_01661	0.0
peak_02185	1.0
peak_02800	0.0
peak_00991	0.0
peak_02365	0.0
peak_02876	1.0
peak_01722	0.0
peak_00850	0.0
peak_02531	0.0
peak_02933	0.0
peak_01247	0.0
peak_02389	0.0
peak_00948	0.0
peak_02097	0.0
peak_02879	0.0
peak_02280	0.0
peak_02178	0.0
peak_02220	1.0
peak_02340	0.0
peak_01955	0.0
peak_01981	0.0
peak_02572	0.0
peak_01635	0.0
peak_01863	0.0
peak_01848	0.0
peak_01546	0.0
peak_01003	0.0
peak_02523	0.0
peak_00919	0.0
peak_02552	0.0
peak_02074	0.0
peak_02650	0.0
peak_00762	0.0
peak_01380	0.0
peak_02310	0.0
peak_00904	1.0
peak_02855	0.0
peak_02024	0.0
peak_02386	0.0
peak_02945	0.0
peak_02232	0.0
peak_01038	0.0
peak_01430	0.0
peak_01630	0.0
peak_00808	0.0
peak_01855	0.0
peak_01728	0.0
peak_02114	0.0
peak_00602	0.0
peak_00816	0.0
peak_02485	0.0
peak_02032	0.0
peak_01420	0.0
peak_00623	0.0
peak_01844	0.0
peak_01954	1.0
peak_01309	0.0
peak_01438	0.0
peak_01611	0.0
peak_01445	0.0
peak_01769	0.0
peak_02614	0.0
peak_01866	0.0
peak_02598	0.0
peak_00716	0.0
peak_01998	0.0
peak_01864	0.0
peak_01343	0.0
peak_01943	1.0
peak_01799	0.0
peak_01561	0.0
peak_00971	0.0
peak_00885	0.0
peak_01892	0.0
peak_02005	0.0
peak_02869	0.0
peak_02284	0.0
peak_02795	0.0
peak_01925	0.0
peak_01706	0.0
peak_01540	0.0
peak_01802	0.0
peak_02783	0.0
peak_01196	0.0
peak_02630	0.0
peak_01949	0.0
peak_00955	0.0
peak_02111	0.0
peak_01154	0.0
peak_01543	0.0
peak_02986	0.0
peak_02297	0.0
peak_00627	0.0
peak_00775	1.0
peak_01308	1.0
peak_01017	0.0
peak_02578	0.0
peak_02168	0.0
peak_01760	0.0
peak_00743	0.0
peak_01811	1.0
peak_01115	0.0
peak_02861	0.0
peak_02254	0.0
peak_00896	0.0
peak_02043	0.0
peak_02516	0.0
peak_01825	1.0
peak_00705	0.0
peak_01409	0.0
peak_02711	0.0
peak_01501	0.0
peak_00704	0.0
peak_02099	1.0
peak_02013	0.0
peak_00713	0.0
peak_01854	0.0
peak_01073	0.0
peak_02335	0.0
peak_01832	0.0
peak_01761	0.0
peak_02044	0.0
peak_01767	1.0
peak_00734	0.0
peak_01450	0.0
peak_00933	0.0
peak_01871	0.0
peak_01070	0.0
peak_01491	0.0
peak_02170	0.0
peak_01036	0.0
peak_02167	0.0
peak_02825	0.0
peak_02882	1.0
peak_02163	0.0
peak_01353	0.0
peak_02730	0.0
peak_01808	0.0
peak_01018	0.0
peak_01119	0.0
peak_01123	0.0
peak_01619	0.0
peak_01293	0.0
peak_02494	1.0
peak_00889	0.0
peak_02750	0.0
peak_01142	1.0
peak_02938	0.0
peak_01285	0.0
peak_00720	0.0
peak_01968	0.0
peak_02477	0.0
peak_01238	0.0
peak_02107	0.0
peak_01368	0.0
peak_01733	0.0
peak_02952	0.0
peak_02028	0.0
peak_01141	0.0
peak_01455	0.0
peak_01737	0.0
peak_02393	0.0
peak_02440	0.0
peak_02912	0.0
peak_01392	0.0
peak_00888	0.0
peak_01063	1.0
peak_02147	0.0
peak_02139	0.0
peak_02276	0.0
peak_01217	0.0
peak_02713	0.0
peak_01329	0.0
peak_02813	0.0
peak_01007	0.0
peak_02742	0.0
peak_01333	0.0
peak_02351	0.0
peak_01336	0.0
peak_00620	0.0
peak_00742	1.0
peak_01132	0.0
peak_01557	0.0
peak_02631	0.0
peak_02296	0.0
peak_02268	0.0
peak_01980	0.0
peak_02245	0.0
peak_01516	0.0
peak_02249	0.0
peak_01938	0.0
peak_02999	0.0
peak_02402	0.0
peak_01774	0.0
peak_02109	0.0
peak_02696	1.0
peak_02183	0.0
peak_01319	1.0
peak_01710	0.0
peak_01306	0.0
peak_01373	0.0
peak_02258	0.0
peak_01474	0.0
peak_01049	0.0
peak_02506	1.0
peak_01783	0.0
peak_02396	0.0
peak_00736	0.0
peak_01224	0.0
peak_02368	0.0
peak_01503	0.0
peak_01442	0.0
peak_01251	0.0
peak_02292	0.0
peak_02442	0.0
peak_02852	0.0
peak_01550	1.0
peak_00923	0.0
peak_02613	0.0
peak_01472	0.0
peak_02648	0.0
peak_02745	0.0
peak_01821	0.0
peak_01895	1.0
peak_01185	0.0
peak_01708	0.0
peak_02805	0.0
peak_01976	0.0
peak_02577	1.0
peak_00732	0.0
peak_00969	0.0
peak_00947	0.0
peak_01205	1.0
peak_00735	0.0
peak_02498	0.0
peak_02243	0.0
peak_01297	0.0
peak_00719	1.0
peak_01528	0.0
peak_02266	1.0
peak_02333	0.0
peak_02452	1.0
peak_02903	0.0
peak_00935	0.0
peak_01186	0.0
peak_02042	0.0
peak_02463	0.0
peak_02688	0.0
peak_00975	1.0
peak_01389	0.0
peak_00960	0.0
peak_02748	0.0
peak_01790	0.0
peak_01659	0.0
peak_02961	0.0
peak_02212	1.0
peak_01566	0.0
peak_02433	0.0
peak_01156	0.0
peak_02312	0.0
peak_01680	0.0
peak_02916	0.0
peak_00895	0.0
peak_00664	0.0
peak_01249	1.0
peak_00638	0.0
peak_02409	0.0
peak_00825	0.0
peak_01304	0.0
peak_00714	0.0
peak_02004	0.0
peak_02655	0.0
peak_02801	0.0
peak_01486	0.0
peak_02971	0.0
peak_02110	0.0
peak_01835	0.0
peak_02497	0.0
peak_01415	0.0
peak_01025	0.0
peak_00726	0.0
peak_02514	0.0
peak_01810	0.0
peak_02872	0.0
peak_02213	0.0
peak_02290	0.0
peak_01135	0.0
peak_02881	0.0
peak_01504	0.0
peak_00630	0.0
peak_00917	0.0
peak_00756	0.0
peak_02288	0.0
peak_00899	0.0
peak_00824	0.0
peak_01408	0.0
peak_01212	0.0
peak_02843	0.0
peak_01876	0.0
peak_02562	0.0
peak_01522	0.0
peak_02880	0.0
peak_00674	0.0
peak_00918	0.0
peak_00939	0.0
peak_02445	0.0
peak_00862	0.0
peak_01572	1.0
peak_02590	1.0
peak_02682	0.0
peak_00820	0.0
peak_01500	0.0
peak_02364	0.0
peak_00777	1.0
peak_02652	0.0
peak_01149	0.0
peak_02780	0.0
peak_01958	0.0
peak_02736	0.0
peak_00657	0.0
peak_02563	0.0
peak_00957	0.0
peak_00666	0.0
peak_02900	0.0
peak_01284	0.0
peak_02304	1.0
peak_01243	0.0
peak_01104	0.0
peak_02983	0.0
peak_01507	1.0
peak_00806	1.0
peak_02811	0.0
peak_01332	0.0
peak_01422	0.0
peak_02478	0.0
peak_02920	0.0
peak_01419	0.0
peak_01407	0.0
peak_02225	0.0
peak_00927	0.0
peak_02388	0.0
peak_02298	1.0
peak_02231	0.0
peak_01859	0.0
peak_00671	0.0
peak_02262	0.0
peak_01169	0.0
peak_02176	0.0
peak_02606	1.0
peak_01974	0.0
peak_00740	0.0
peak_02022	0.0
peak_02989	0.0
peak_02179	1.0
peak_00815	0.0
peak_02513	0.0
peak_02337	1.0
peak_01850	0.0
peak_02651	0.0
peak_00773	0.0
peak_02417	1.0
peak_01975	0.0
peak_01315	0.0
peak_02567	0.0
peak_02285	0.0
peak_02676	0.0
peak_02636	1.0
peak_01429	0.0
peak_01723	0.0
peak_00878	0.0
peak_02930	0.0
peak_01537	0.0
peak_01856	0.0
peak_02611	0.0
peak_02559	0.0
peak_00642	1.0
peak_01953	0.0
peak_00629	0.0
peak_02166	0.0
peak_01638	1.0
peak_01131	0.0
peak_02199	0.0
peak_02522	0.0
peak_02638	1.0
peak_02129	0.0
peak_01088	1.0
peak_01170	0.0
peak_00893	0.0
peak_01053	1.0
peak_02413	0.0
peak_02493	1.0
peak_01909	0.0
peak_00798	0.0
peak_01488	0.0
peak_01180	0.0
peak_01340	0.0
peak_01047	0.0
peak_02868	0.0
peak_02436	0.0
peak_02867	0.0
peak_01098	0.0
peak_00733	0.0
peak_02844	0.0
peak_02968	1.0
peak_01578	0.0
peak_02623	0.0
peak_01872	1.0
peak_02328	1.0
peak_02755	0.0
peak_02571	0.0
peak_01469	0.0
peak_02753	1.0
peak_02460	0.0
peak_00751	0.0
peak_01908	1.0
peak_02978	0.0
peak_00768	1.0
peak_02309	0.0
peak_01916	0.0
peak_02244	0.0
peak_00999	0.0
peak_01849	0.0
peak_01021	0.0
peak_02091	0.0
peak_01521	0.0
peak_01194	0.0
peak_02717	0.0
peak_00902	0.0
peak_00802	1.0
peak_02449	0.0
peak_02202	0.0
peak_01898	0.0
peak_01495	0.0
peak_02186	0.0
peak_02320	0.0
peak_02599	1.0
peak_02331	0.0
peak_00750	0.0
peak_01919	0.0
peak_01258	1.0
peak_01897	0.0
peak_02218	0.0
peak_01287	0.0
peak_01764	0.0
peak_01235	0.0
peak_01324	0.0
peak_01719	0.0
peak_00983	1.0
peak_00845	1.0
peak_01227	0.0
peak_02982	0.0
peak_02112	0.0
peak_02829	0.0
peak_02344	0.0
peak_02029	0.0
peak_01869	0.0
peak_02582	0.0
peak_01801	1.0
peak_01597	0.0
peak_01693	0.0
peak_01102	0.0
peak_01109	0.0
peak_01651	0.0
peak_02554	0.0
peak_00929	0.0
peak_00757	0.0
peak_02746	0.0
peak_01536	0.0
peak_02457	0.0
peak_02204	0.0
peak_02155	1.0
peak_02545	0.0
peak_01559	1.0
peak_01671	0.0
peak_02086	1.0
peak_02586	0.0
peak_02859	0.0
peak_02583	0.0
peak_00658	0.0
peak_01004	0.0
peak_01427	1.0
peak_00881	0.0
peak_01136	0.0
peak_01868	0.0
peak_01887	1.0
peak_00903	0.0
peak_01965	1.0
peak_00749	0.0
peak_01366	1.0
peak_02489	0.0
peak_01535	0.0
peak_02125	0.0
peak_02666	0.0
peak_00766	1.0
peak_00663	1.0
peak_02470	0.0
peak_01147	0.0
peak_02946	0.0
peak_02224	0.0
peak_01752	0.0
peak_01216	0.0
peak_01352	0.0
peak_01948	0.0
peak_02911	1.0
peak_00800	0.0
peak_01346	0.0
peak_01973	0.0
peak_00622	0.0
peak_00949	0.0
peak_02014	0.0
peak_02680	0.0
peak_00673	0.0
peak_02412	0.0
peak_01834	1.0
peak_02375	0.0
peak_01002	0.0
peak_01711	1.0
peak_01077	0.0
peak_00961	0.0
peak_01573	0.0
peak_02607	0.0
peak_01079	0.0
peak_02418	0.0
peak_02555	0.0
peak_02564	0.0
peak_01201	0.0
peak_02747	0.0
peak_01367	1.0
peak_02731	0.0
peak_02909	1.0
peak_01426	0.0
peak_01412	0.0
peak_02221	0.0
peak_00954	0.0
peak_02203	0.0
peak_01926	1.0
peak_02668	0.0
peak_01460	0.0
peak_01915	0.0
peak_01838	0.0
peak_01628	1.0
peak_02113	0.0
peak_00636	0.0
peak_02904	0.0
peak_02913	0.0
peak_00818	0.0
peak_01653	0.0
peak_02252	0.0
peak_02963	0.0
peak_02222	0.0
peak_02084	0.0
peak_02406	0.0
peak_01688	0.0
peak_01796	1.0
peak_02377	0.0
peak_01513	1.0
peak_01314	1.0
peak_02023	1.0
peak_02127	0.0
peak_01582	0.0
peak_01206	0.0
peak_02995	0.0
peak_01933	0.0
peak_01203	1.0
peak_00841	0.0
peak_01717	0.0
peak_02757	0.0
peak_01990	1.0
peak_02509	0.0
peak_02348	0.0
peak_02530	0.0
peak_01081	1.0
peak_02150	0.0
peak_02740	0.0
peak_02018	1.0
peak_02064	0.0
peak_02194	0.0
peak_01753	0.0
peak_02597	0.0
peak_02211	0.0
peak_01183	0.0
peak_01313	0.0
peak_02744	1.0
peak_02937	0.0
peak_02425	0.0
peak_01800	0.0
peak_02398	0.0
peak_01526	0.0
peak_01690	0.0
peak_02085	0.0
peak_02907	0.0
peak_00728	1.0
peak_02321	0.0
peak_01138	0.0
peak_00866	1.0
peak_02643	0.0
peak_00738	0.0
peak_01836	1.0
peak_02283	0.0
peak_01553	0.0
peak_01569	0.0
peak_02078	0.0
peak_02144	0.0
peak_02416	0.0
peak_02387	0.0
peak_01676	0.0
peak_01870	1.0
peak_01106	1.0
peak_01663	0.0
peak_02454	0.0
peak_01824	1.0
peak_02725	0.0
peak_01041	1.0
peak_01529	0.0
peak_01615	0.0
peak_02939	0.0
peak_01223	0.0
peak_02358	0.0
peak_01013	0.0
peak_02894	0.0
peak_01383	0.0
peak_00830	0.0
peak_01153	0.0
peak_02708	0.0
peak_01470	0.0
peak_02821	1.0
peak_02491	0.0
peak_00968	1.0
peak_02906	0.0
peak_01464	0.0
